url,label,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,DNS_Record,Domain_Age,Domain_End,iFrame,Mouse_Over,Web_Forwards
vicariapastoralgdl.org,1,0,0,1,5,0,0,0,0,0,0,1,0,0,0
greenowladvisers.com,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
cashflowfxonline.com,1,0,0,1,5,0,0,0,0,0,0,1,0,0,0
fgts-liberado.epizy.com,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
ashdownar.buzz,1,0,0,0,2,0,0,0,0,0,1,1,1,1,1
pmm.ac.in,1,0,0,1,4,0,0,0,0,0,0,1,0,0,0
estilocouros.com.br,1,0,0,1,6,0,0,0,0,0,1,1,1,0,0
tinyurl.com,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
ecusltd-my.sharepoint.com,1,0,0,1,7,0,0,1,1,0,1,1,0,0,0
pontosvoegol.com,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
community-ebay-de-diskussionsforen-6ws.html-5.me,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
cheaproomsvalencia.com,1,0,0,1,5,0,0,0,0,0,0,0,1,0,0
dengemuhasebe.com,1,0,0,0,3,0,0,0,0,0,0,1,0,0,0
arrowcase.com,1,0,0,1,3,0,0,0,0,0,0,1,0,0,0
delgadaygordo.com,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0
bit.ly,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0
skvartremont.ru,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0
bit.ly,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0
vksafe.com,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
coaltur.com,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0
souzaembalagens.com.br,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
labanuepostale.yj.fr,1,0,0,1,2,0,0,0,0,0,0,1,1,1,1
alfaequipamentosltda.com,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
corinnakegel.com,1,0,0,1,2,0,0,0,0,0,0,1,0,0,0
rustyroll.net,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0
justlookapp.com,1,0,0,1,7,0,0,0,0,0,0,1,0,0,0
parochiebavel.nl,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0
mysait-my.sharepoint.com,1,0,0,1,7,0,0,1,1,0,1,1,0,0,0
toquedsol.com,1,0,0,1,7,0,0,0,0,0,0,0,0,0,0
souzaembalagens.com.br,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
jsdfhjbdsjbsdds.moonfruit.com,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
whatsappjoin.budi01.me,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1
netorgft2223515-my.sharepoint.com,1,0,0,1,5,0,0,1,1,0,1,1,0,0,0
liderfmtocos.website.radio.br,1,0,0,1,7,0,0,0,0,0,1,1,1,0,0
auslaufen.com,1,0,0,1,3,0,0,0,0,0,1,1,0,0,0
thatsmint.work,1,0,0,0,2,0,0,0,0,1,1,1,0,0,0
cassandraleuthold.com,1,0,0,0,3,0,0,0,0,0,0,1,0,0,0
kitmaravilhosoparamamaepresenteie.com,1,0,0,1,2,0,0,0,0,1,1,1,1,1,1
chserviceemployeedesk.moonfruit.com,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
proxyx.ru,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sites.google.com,1,0,0,1,2,0,0,0,0,0,1,1,0,0,0
google.com,1,0,0,1,1,1,0,0,0,1,1,1,0,0,0
ksv.upol.cz,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0
zasobygwp.pl,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0
btlinternetco.com,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0
passiontoprofitclients.com,1,0,0,1,8,0,0,0,0,0,1,1,1,0,0
columbiaps-my.sharepoint.com,1,0,0,1,7,0,0,1,1,0,1,1,0,0,0
particulares.newsbusiniesstoday.net,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
skylightacademy.co.in,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
chhotumaharaj.com,1,0,0,1,7,0,0,0,0,0,0,1,0,0,0
attnetcommonloginigate_edamcon1.godaddysites.com,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
arridhosentul.com,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
alba-pollux.hu,1,0,0,1,6,0,0,0,1,0,1,1,0,0,0
orientationinlaws.com,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0
djeane.com.pe,1,0,0,0,3,0,0,0,0,1,1,1,0,0,0
solcold.com,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jppost-ru.co,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1
chiatena.zxy.me,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0
hostcup.info,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
site9551459.92.webydo.com,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
blacksheepeventi.com,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
kaizenpak.com,1,0,0,1,5,0,0,0,0,0,0,0,0,0,0
techcrose.com,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0
mnsglobal.ge,1,0,0,1,2,0,0,0,0,0,1,1,0,0,0
lachambredezoe.fr,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ktpn.kalisz.pl,1,0,1,1,2,0,0,0,0,0,0,1,0,0,0
ihaleile.com,1,0,0,0,3,0,0,0,0,0,0,1,0,0,0
dmcc.com.au,1,0,0,1,3,0,0,0,0,0,1,1,0,0,0
viccats.camcam.dns-cloud.net,1,0,0,1,3,0,0,0,1,0,0,0,0,0,0
count.mail.163.com.jutin.tk,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
ademsa.com,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0
lpatrick.com,1,0,0,1,3,0,0,0,0,0,1,1,0,0,0
remycare.com,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
logex.com.tr,1,0,0,1,2,0,0,1,0,0,0,1,0,0,1
itaucard.segmobionline.ml,1,0,0,1,5,0,0,0,0,0,1,1,1,1,1
accesd-web-desjardins-info.com,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0
cobrodesa.com,1,0,0,1,3,0,0,0,0,0,0,1,0,0,0
caraola.es,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0
paleoexplained.com,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
itcitymm.com,1,0,0,1,5,0,0,0,0,0,0,1,0,0,0
firebasestorage.googleapis.com,1,0,1,1,5,0,0,1,0,1,1,1,0,0,0
pcxful.com,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
birrasalentoshop.it,1,0,0,1,6,0,0,0,0,0,0,0,1,0,0
annarborhandsonmuseum-my.sharepoint.com,1,0,0,1,5,0,0,1,1,0,1,1,0,0,0
web-net-pg.joomla.com,1,0,0,1,4,0,0,0,1,0,0,1,0,0,0
augusthus.com.br,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
dropbox-com.dropbox.lilyskitchen.skyfencenet.com,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0
abano5.ge,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
atendimento-sac-pg.joomla.com,1,0,0,1,3,0,0,0,1,0,0,1,0,0,0
script.google.com,1,0,0,1,4,0,0,0,0,0,1,1,0,0,0
costcutterhome.com,1,0,0,1,4,0,0,0,0,0,0,0,0,0,0
effafrica.org,1,0,0,1,5,0,0,0,0,0,0,1,0,0,0
azulvbrasil.com.br,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
osarokpoyon.website2.me,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1
marsold.cl,1,0,0,1,3,0,0,0,0,0,0,1,0,0,0
irs-pay.us,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1
anitavanmegen.com,1,0,0,1,13,0,0,0,0,0,0,1,1,0,0
esenmedia.com,1,0,0,1,4,0,0,0,0,0,0,0,0,0,0
sjr-photo.com,1,0,0,1,5,0,0,0,1,0,0,0,0,0,0
class.britishonline.co,1,0,0,1,2,0,0,0,0,0,0,1,0,0,0
amieriouerscass.com,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
176.119.1.180,1,1,0,0,2,0,0,0,0,0,1,1,0,0,0
paypal.com.secure.information.vineyardadvice.com,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0
expressshippers.net,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1
acoony.cloudaccess.host,1,0,0,1,3,0,0,0,0,1,1,1,0,0,0
csgoxfast.com,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
queenofsabaofficial.com,1,0,0,1,3,0,0,0,0,0,0,1,0,0,0
1477304571.storage.googleapis.com,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0
vk.com,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0
join-chat-whatsapp1-admin23.olf.ourhobby.com,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1
sonicaled.com,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
paulmitchellforcongress.com,1,0,0,1,3,0,0,0,0,0,0,1,0,0,0
lucidfestival.com,1,0,0,1,6,0,0,0,0,0,0,1,0,0,0
d2ob6ssuz1ej59.cloudfront.net,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0
lydiabradshaw.com,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
s.yam.com,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
mytanfarma.com,1,0,0,1,5,0,0,0,0,0,0,0,0,0,0
frecciainox.com,1,0,0,1,7,1,0,1,0,0,0,1,0,0,0
firebasestorage.googleapis.com,1,0,0,1,5,0,0,1,0,1,1,1,0,0,0
beta.kenaidanceta.com,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0
domainht6.cf,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0
jissr.org,1,0,0,1,2,0,0,0,0,0,0,1,0,0,0
185.177.54.1,1,1,0,0,3,0,0,0,0,0,1,1,0,0,0
secure.runescape.com-zx.ru,1,0,0,1,2,0,0,0,1,0,0,1,0,0,0
kjmtelecom.com.br,1,0,0,0,4,0,0,0,0,0,1,1,0,0,0
bit.ly,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0
pornseks.zyns.com,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
nanosercure.com,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0
storage.googleapis.com,1,0,0,0,2,0,0,0,0,1,1,1,0,0,0
india-medicina.ru,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0
donslan.com,1,0,0,1,6,0,0,0,0,0,0,1,0,0,0
login.microsoftonline.com.common.login.invoice.21355.meertreffen.ch,1,0,0,1,3,0,0,0,0,1,1,1,0,0,0
aktifitypages2020.my.id,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
35.188.36.185,1,1,0,0,3,0,0,0,0,0,1,1,0,0,0
reiscomunicacao.com.br,1,0,0,1,6,0,0,0,0,0,1,1,0,0,0
azecra.com,1,0,0,0,3,0,0,0,0,0,0,1,0,0,1
hosting2086464.online.pro,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
hamt.jp,1,0,0,1,7,0,0,0,0,0,1,1,0,0,0
wdestaques14.otimosnegociosparavoce.com,1,0,0,1,5,0,0,0,0,0,0,1,0,0,0
radioabbasfm.com.br,1,0,0,1,5,0,0,0,0,0,1,1,0,0,0
addirector.cc,1,0,0,1,4,0,0,0,0,1,1,1,0,0,0
kotini.mbnet.fi,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
home0customer00alertshoersystemcpo42fwon.000webhostapp.com,1,0,0,1,6,0,0,0,0,0,0,1,0,0,0
wavesetholdings.com,1,0,0,0,2,0,0,0,0,0,0,1,1,1,1
facebook--videos-----app-----today.blogspot.com,1,0,0,1,0,0,0,1,1,1,1,1,0,0,1
oferamericanasweb.com,1,0,0,1,2,0,0,0,0,0,0,1,1,0,0
semanadeliderazgo.com,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
mail.jannawels.nl,1,0,0,0,2,0,0,0,0,0,1,1,0,0,0
okwok.co.kr,1,0,0,1,10,0,0,0,0,0,0,0,0,0,0
icloud.com.soportebuscar.com,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
wdestaques14.modelodeaproveitar.com,1,0,0,1,5,0,0,0,0,0,0,1,0,0,0
indiankitchenfood.com,1,0,0,0,2,0,0,0,0,0,1,1,0,0,0
bcpzonasegurabeta.viabcp.com.luckybonu.com,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
personalportfolio.com.au,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
scoutsantamaria.es,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
bank-of-america-secure00.dns05.com,1,0,0,1,4,0,0,0,1,0,0,1,0,0,0
toquedsol.com,1,0,0,1,7,0,0,0,0,0,0,0,0,0,0
wilstv.com,1,0,0,0,3,0,0,0,0,0,0,1,0,0,0
sertyxese.myfreesites.net,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
auslaufen.com,1,0,0,1,3,0,0,0,0,0,1,1,0,0,0
f.px1.co,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
solbjerg-my.sharepoint.com,1,0,0,1,5,0,0,1,1,0,1,1,0,0,0
advonationusa.com,1,0,0,1,6,0,0,0,0,0,0,0,0,0,0
paullemmerick.com,1,0,0,1,5,0,0,0,0,0,0,1,0,0,0
sia.cv,1,0,0,0,2,0,0,0,0,1,1,1,0,0,0
liderfmtocos.website.radio.br,1,0,0,1,5,0,0,0,0,0,1,1,1,0,0
paypal-support-help-inc.blogspot.be,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0
sistemadeatualizacaautomaticoonline.tk,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1
i-to.cc,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
vkonakte.zzz.com.ua,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
etecindsvc.com,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
bbfunding-my.sharepoint.com,1,0,0,1,5,0,0,1,1,0,1,1,0,0,0
pd-iskra-lj.si,1,0,0,1,5,0,0,0,1,0,0,1,1,0,0
paypalverifycentral.com,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0
verificacaoitau.com,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
rebrand.ly,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
pstratiinc.com,1,0,0,1,2,0,0,0,0,0,0,1,0,0,0
environaquatech.com,1,0,0,1,4,0,0,0,0,0,0,1,0,0,0
ossc-bjtu.cn,1,0,0,0,3,0,0,0,1,0,0,0,1,1,1
bombae.be,1,0,0,0,3,0,0,0,0,0,1,1,1,1,1
associazionespaziouno.it,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0
budgetbots.com,1,0,1,1,3,0,0,0,0,0,0,1,0,0,0
schachkraft.de,1,0,0,0,3,0,0,0,0,0,1,1,1,0,0
78.143.96.35,1,1,0,1,3,0,0,0,0,0,0,1,0,0,0
google.com.mx,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0
aomrottami.it,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0
server.skicoupons.com,1,0,0,1,3,0,0,0,0,0,0,1,0,0,0
t.co,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
c1511482.ferozo.com,1,0,0,0,4,0,0,0,0,0,0,1,1,1,1
shopbundlebee.com,1,0,0,1,3,0,0,0,0,0,0,1,0,0,0
yourfitnesscorner.com,1,0,0,1,9,0,0,0,0,0,0,0,0,0,0
grindtimegym.com,1,0,0,1,7,0,0,0,0,0,0,1,0,0,0
metrological-focus.000webhostapp.com,1,0,0,1,6,0,0,0,1,0,0,1,0,0,0
fanxtv.info,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
collegecourses.co.in,1,0,0,1,5,0,0,0,0,0,0,1,0,0,0
aegse.top,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
testq1w2e3r4.000webhostapp.com,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
drive.google.com,1,0,0,1,4,0,0,0,0,0,1,1,0,0,0
atlantabasecamp.com,1,0,0,1,4,0,0,0,0,0,0,1,0,0,0
webs.gt,1,0,0,0,4,0,0,0,0,1,1,1,0,0,0
lida.si,1,0,0,1,5,0,0,0,0,0,0,1,0,0,0
mailview11982.xyz,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1
hutoknepper.de,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
apple-id.siginin.no-idi9983.oasisministries.org.au,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0
luckypetshouse.com,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0
tinyurl.com,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
pedidosdehoje.com,1,0,0,0,2,0,0,0,0,0,1,1,0,0,0
split.to,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
enquiry-id-918412.net,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1
playcase.su,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
seekthemes.com,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
danielescivoli.it,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0
hamt.jp,1,0,0,1,7,0,0,0,0,0,1,1,0,0,0
irs.org,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
benafidufer-001-site1.itempurl.com,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
estamosaquipravoce.com,1,0,0,1,2,0,0,0,0,0,0,1,0,0,0
gawvs.in,1,0,0,1,3,0,0,0,0,0,0,1,0,0,0
homen-atendimento.joomla.com,1,0,0,1,2,0,0,0,1,0,0,1,0,0,0
enigreen.net,1,0,0,1,3,0,0,0,0,0,0,1,0,0,0
atendimento-pg-series.joomla.com,1,0,0,1,3,0,0,0,1,0,0,1,0,0,0
infopublishersassociation.com,1,0,0,1,8,0,0,0,0,0,0,1,1,0,0
320381dbf7cd2f31c04baa6b36e1c682.webredirect.org,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1
kuurid.ee,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
diendicure.mk,1,0,0,0,2,0,0,0,0,0,1,1,0,0,0
venha-conferir-super-liquidacao.shop,1,0,0,1,1,1,0,0,1,0,1,1,1,1,1
snip.ly,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1
cheaproomsvalencia.com,1,0,0,1,5,0,0,0,0,0,0,0,1,0,0
stolizaparketa.ru,1,0,1,1,7,0,0,0,0,0,0,1,0,0,0
experiencebrettjackson.dreamhosters.com,1,0,0,1,11,0,0,0,0,1,1,1,0,0,0
fotoblad.com,1,0,0,1,4,0,0,0,0,0,1,1,0,0,0
starmak.com.tr,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
ktpn.kalisz.pl,1,0,1,1,2,0,0,0,0,0,0,1,0,0,0
mail.schoonheidssalonlafinesse.nl,1,0,0,1,2,0,0,0,0,0,1,1,0,0,0
lorisch.com,1,0,0,0,3,0,0,0,0,0,1,0,0,0,0
docs.google.com,1,0,0,1,5,0,0,0,0,0,1,1,0,0,0
vizagsource.com,1,0,0,1,3,0,0,0,0,0,0,1,0,0,0
lyrapuspa.quantumresign.com,1,0,0,0,3,0,0,0,0,1,1,1,0,0,0
sharkgiveaway.ga,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
khaskhaskhabrein.com,1,0,1,1,4,0,0,0,0,0,0,1,0,0,0
cazanele-dunarii.ro,1,0,0,1,5,0,0,0,1,0,0,1,0,0,0
peacefulplushes.com,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0
kupelis.com,1,0,0,1,7,0,0,0,0,0,0,0,0,0,0
atxr.000webhostapp.com,1,0,0,0,3,0,0,0,0,0,0,1,0,0,0
wefd1.hyperphp.com,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
gueriniarmi.it,1,0,0,1,8,0,0,0,0,0,0,0,0,0,0
semanadasmaeconfira.com,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0
chikh-ali.com,1,0,0,0,3,0,0,0,1,0,0,1,0,0,0
dzd.rksmb.org,1,0,0,1,4,0,0,0,0,0,0,1,0,0,0
jeremyfullserviceinc.com,1,0,0,1,5,0,0,0,0,0,0,0,0,0,0
c1511482.ferozo.com,1,0,0,1,4,0,0,0,0,0,0,1,1,1,1
jenniferzima323.com,1,0,0,0,3,0,0,0,0,1,1,1,1,1,1
adventures9.com,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
psicoinspire.com.br,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
netpaymentservices.com,1,0,0,1,4,0,0,0,0,0,0,1,0,0,0
lordkrishnaschool.co.in,1,0,0,1,4,0,0,0,0,0,0,1,0,0,0
artsandculturemag.com,1,0,0,1,5,0,0,0,0,0,0,1,0,0,0
fotoblad.com,1,0,0,0,4,0,0,0,0,0,1,1,0,0,0
hotelmontiazzurri.com,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0
sparkpassedecom.com,1,0,0,1,2,0,0,0,0,0,1,1,0,0,0
facebook.com.saketmehta.com,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
appleid.apple.com.secured-login-recuperation-id.world,1,0,0,1,0,0,0,0,1,1,1,1,0,0,0
storm-friendly-property.glitch.me,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
t.co,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
comprasautorizada.com,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
51.255.64.58,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
maxvirtude.com.br,1,0,0,0,2,0,0,0,0,0,1,1,0,0,0
metallbaulang.de,1,0,0,1,4,0,0,0,0,0,1,1,0,0,0
reception-vocale-smsmobile.webador.com,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
advonationusa.com,1,0,0,1,6,0,0,0,0,0,0,0,0,0,0
elsiriri.com.ar,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
advonationusa.com,1,0,0,1,6,0,0,0,0,0,0,0,0,0,0
westsuburbanchamber.com,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0
paypal-rimborso.com,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
toaletaeco.ro,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
apple.com.id-apple.co,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
santaremplay.com.br,1,0,0,0,2,0,0,0,0,0,1,1,0,0,0
schachkraft.de,1,0,0,0,3,0,0,0,0,0,1,1,1,0,0
ip-132-148-145-99.ip.secureserver.net,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0
decifra.com.br,1,0,0,0,2,0,0,0,0,0,1,1,0,0,0
storage.cloud.google.com,1,0,1,1,2,0,0,1,0,0,1,1,0,0,0
crowleprimary-my.sharepoint.com,1,0,0,1,5,0,0,1,1,0,1,1,0,0,0
gbgabal.com,1,0,0,1,4,0,0,0,0,0,0,1,0,0,0
rbcsecu1ces32.com,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1
servicefactory.net,1,0,0,1,6,0,0,0,0,0,0,0,0,0,0
stolizaparketa.ru,1,0,1,1,7,0,0,0,0,0,0,1,0,0,0
sites.google.com,1,0,0,0,2,0,0,0,0,0,1,1,0,0,0
nectarworks.co,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0
secure-info.co.uk,1,0,0,1,11,0,0,0,1,0,0,0,0,0,0
fftcbd.com,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
leocaciobarroso.com.br,1,0,0,1,8,0,0,0,0,0,1,1,0,0,0
cap114.fr,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ot-ot.snprobbx.pbz.r.de.a2ip.ru,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
advonationusa.com,1,0,0,1,5,0,0,0,0,0,0,0,0,0,0
conferma.n26.corporateportal.usareprivatedati.com,1,0,0,1,5,0,0,0,0,0,0,1,1,1,1
ctcjp.tk,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1
healmedicaltrauma.com,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
paypal-unusual-activites-detected-verification-pending.pypaal.com,1,0,0,1,2,0,0,0,1,0,0,1,0,0,0
cn.479mbx.com,1,0,0,0,2,0,0,1,0,0,1,1,0,0,0
docusignsecure1com1login1dropbox9com64bae2a51a5b3dropbox7com.mybabydeck.com,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
windowinstallationtoronto.ca,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0
accounts.google.com,1,0,0,1,1,1,0,1,0,0,1,1,0,0,0
pips.fis.um.ac.id,1,0,0,1,10,0,0,0,0,0,0,1,0,0,0
zoohanpro.com,1,0,0,1,2,0,0,0,0,0,1,1,0,0,0
evnt.com.br,1,0,0,1,10,0,0,1,0,0,1,1,0,0,0
subscribes.free.fr,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0
sum.vn,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0
elomo.ro,1,0,0,1,5,0,0,0,0,0,0,0,0,0,0
giftedewha.or.kr,1,0,0,1,6,0,0,0,0,0,0,0,0,0,0
myeebillings.com,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ottawaheroes.ca,1,0,0,1,7,0,0,0,0,0,0,1,0,0,0
bruninglandscapeltd.com,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0
netpaymentservices.com,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0
entraegypt.com,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
getdocumentcheck.com,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0
lankeshpatrike.com,1,0,0,0,2,0,0,0,0,0,1,1,0,0,0
imxprs.com,1,0,0,0,3,0,0,0,0,0,0,1,0,0,0
66.70.130.241,1,1,0,1,3,0,0,0,0,0,0,0,0,0,0
any-connect.com,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0
goldcoastships.com,1,0,0,0,4,0,0,0,0,0,0,1,0,0,0
docs.google.com,1,0,0,1,4,0,0,0,0,0,1,1,0,0,0
grandmarketltd.co.uk,1,0,0,1,7,0,0,0,0,0,0,1,0,0,0
cartoworld.co.ke,1,0,0,1,4,0,0,0,0,0,1,1,0,0,0
tapcollective.com,1,0,0,1,5,0,0,0,0,0,0,0,0,0,0
marmaladedigital.in,1,0,0,1,3,0,0,0,0,0,0,1,0,0,0
u707453pis.ha004.t.justns.ru,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0
sparkpassedecom.com,1,0,0,0,2,0,0,0,0,0,1,1,0,0,0
topsqueegee.com,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
forms.gle,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0
mycarauctionad.com,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
puntaarenas.cl,1,0,0,1,3,0,0,0,0,0,0,1,0,0,1
thejobnewsupdate.com,1,0,0,1,5,0,0,0,0,0,0,1,0,0,0
aaaaa.the4orce.net,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
welovebellsouthandswbell.weebly.com,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
deal8282.com,1,0,0,1,8,0,0,0,0,1,1,1,0,0,0
bethesdaalur.org,1,0,0,0,3,0,0,0,0,0,0,0,1,1,1
oneminuteadvantage.com,1,0,0,1,4,0,0,0,0,0,0,1,0,0,0
